Product Url,Product Name,Brand,Product ID,Price,Rating,Number of Reviews,Parent Category,Sub Category,Sales Rank(in parent category),Sales Rank(in sub category),Release Date,Country of Origin,Purchased in Last Month
https://www.amazon.com/Amazon-Fire-Kids-tablet-Top-selling/dp/B0C8BZ7QG7/ref=zg_bs_g_amazon-devices_d_sccl_30/135-5538322-2157468?psc=1,"Amazon Fire 7 Kids tablet (newest model) ages 3-7. Top-selling 7"" kids tablet on Amazon. Includes 6 months of ad-free and exclusive content, easy parental controls, 10-hr battery, 16 GB, Purple",Fire Tablets,B0C8BZ7QG7,59.99,4.4,23359.0,Unknown,Unknown,51.0,1.0,2024-06-16,Unknown,9759.294871794871
https://www.amazon.com/Certified-Refurbished-Ring-security-controls/dp/B0C62MHK2Z/ref=zg_bs_g_amazon-devices_d_sccl_81/135-5538322-2157468?psc=1,"Certified Refurbished Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - White",Ring,B0C62MHK2Z,54.99,4.6,9945.0,Unknown,Unknown,51.0,1.0,2024-06-16,Unknown,9759.294871794871
https://www.amazon.com/Amazon-Kindle-Case/dp/B0CX4XSY3X/ref=zg_bs_g_amazon-devices_d_sccl_82/135-5538322-2157468?psc=1,"Amazon Kindle Case, Thin and Lightweight, Foldable Protective Cover - Fabric",Brand: Amazon,B0CX4XSY3X,21.74,4.7,3554.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/All-new-Amazon-Kindle-Paperwhite-Signature/dp/B0CFPHPHYC/ref=zg_bs_g_amazon-devices_d_sccl_83/135-5538322-2157468?psc=1,"All-new Amazon Kindle Paperwhite Signature Edition (32 GB) – Our fastest Kindle with auto-adjusting front light, wireless charging, and weeks of battery life – Metallic Raspberry",Kindle,B0CFPHPHYC,199.99,4.5,1676.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/Echo-Show-15-Smart-Display/dp/B0C5DPSW5Y/ref=zg_bs_g_amazon-devices_d_sccl_84/135-5538322-2157468?psc=1,"All-new Amazon Echo Show 15 | A stunning HD 15.6"" smart kitchen TV for home organization with Alexa",Echo & Alexa,B0C5DPSW5Y,299.99,4.4,372.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/eero-reliable-gigabit-connect-Coverage/dp/B08ZK2BHP2/ref=zg_bs_g_amazon-devices_d_sccl_85/135-5538322-2157468?psc=1,"Amazon eero 6+ mesh wifi system - Supports internet plans up to a Gigabit, Coverage up to 4,500 sq. ft., Connect 75+ devices, 3-pack",eero,B08ZK2BHP2,299.99,4.4,8735.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/All-new-Amazon-Kindle-Paperwhite-Signature/dp/B0CFPP8C33/ref=zg_bs_g_amazon-devices_d_sccl_86/135-5538322-2157468?psc=1,"All-new Amazon Kindle Paperwhite Signature Edition (32 GB) – Our fastest Kindle with auto-adjusting front light, wireless charging, and weeks of battery life – Metallic Jade",Kindle,B0CFPP8C33,199.99,4.5,1676.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/2-Year-Protection-Kindle-Paper-White/dp/B0C8S1Q6G7/ref=zg_bs_g_amazon-devices_d_sccl_87/135-5538322-2157468?psc=1,2-Year Protection Plan for Kindle Paperwhite,Brand: SquareTrade,B0C8S1Q6G7,25.99,2.5,3.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/Ring-Floodlight-Wired-Motion-Detection/dp/B0CG6VFFVL/ref=zg_bs_g_amazon-devices_d_sccl_88/135-5538322-2157468?psc=1,"Ring Floodlight Cam Wired Pro with Bird’s Eye View and 3D Motion Detection, White",Ring,B0CG6VFFVL,249.99,4.6,9663.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/All-new-Amazon-Echo-Spot-2024-release-Smart-alarm-clock-with-vibrant-sound-Alexa-Glacier-White/dp/B0BFCBKXWL/ref=zg_bs_g_amazon-devices_d_sccl_89/135-5538322-2157468?psc=1,"Amazon Echo Spot (2024 release), Smart alarm clock with vibrant sound + Alexa, Glacier White",Echo & Alexa,B0BFCBKXWL,79.99,4.6,18380.0,Unknown,Unknown,51.0,1.0,2024-10-16,Unknown,9759.294871794871
https://www.amazon.com/Amazon-Paperwhite-Lightweight-Water-Safe-Protective/dp/B0CM7PHKMJ/ref=zg_bs_g_amazon-devices_d_sccl_90/135-5538322-2157468?psc=1,"All-new Amazon Kindle Paperwhite and Kindle Colorsoft Signature Edition Case, Lightweight and Water-Safe, Foldable Protective Cover - Fabric",Brand: Amazon,B0CM7PHKMJ,25.49,4.7,1524.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/toshiba-fire-tv-55-inch-class-c350-series-4k-smart-tv/dp/B0BTTV2P88/ref=zg_bs_g_amazon-devices_d_sccl_91/135-5538322-2157468?psc=1,"Toshiba 55-inch Class C350 Series LED 4K UHD Smart Fire TV with Alexa Voice Remote (55C350LU, 2023 Model)",Fire TV,B0BTTV2P88,199.99,4.4,1048.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Ring-Small-Solar-Panel-Spotlight/dp/B09YGLYSDM/ref=zg_bs_g_amazon-devices_d_sccl_92/135-5538322-2157468?psc=1,"Ring Small Solar Panel, 1.9W for Stick Up Cam, Stick Up Cam Pro, Spotlight Cam Plus, Spotlight Cam Pro - White",Ring,B09YGLYSDM,36.05,4.5,6620.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Amazon_Fire_HD_10_Kids/dp/B0BL5SZ3VV/ref=zg_bs_g_amazon-devices_d_sccl_93/135-5538322-2157468?psc=1,"Amazon Fire 10 HD Kids tablet (newest model) ages 3-7 | Bright 10.1"" HD screen with included ad-free and exclusive content, robust parental controls, 13-hr battery, 32 GB, Blue",Fire Tablets,B0BL5SZ3VV,139.99,4.6,4052.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Amazon_Fire_HD_10/dp/B0BL5WZ6HF/ref=zg_bs_g_amazon-devices_d_sccl_94/135-5538322-2157468?psc=1,"Amazon Fire HD 10 tablet (newest model) built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RAM, 32 GB, Lilac",Fire Tablets,B0BL5WZ6HF,71.24,4.5,20629.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/All-new-Blink-Sync-Module-XR/dp/B0B198XD6X/ref=zg_bs_g_amazon-devices_d_sccl_95/135-5538322-2157468?psc=1,"All-new Blink Sync Module XR — System hub for all Blink devices, go up to 400 feet from your home with extended range for Outdoor 4",Blink,B0B198XD6X,69.99,4.2,634.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/insignia-fire-tv-50-inch-class-f30-series-4k-smart-tv/dp/B0BTTVRWPR/ref=zg_bs_g_amazon-devices_d_sccl_96/135-5538322-2157468?psc=1,INSIGNIA 50-inch Class F30 Series LED 4K UHD Smart Fire TV with Alexa Voice Remote (NS-50F301NA24),INSIGNIA,B0BTTVRWPR,219.99,4.4,15098.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/2-Year-Extended-Warranty-Amazon-release/dp/B0BGVQGLGN/ref=zg_bs_g_amazon-devices_d_sccl_97/135-5538322-2157468?psc=1,2-Year Protection Plan for Amazon Fire HD 10 (2023 release),Brand: SquareTrade,B0BGVQGLGN,17.49,3.4,39.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Ring-Battery-security-privacy-controls/dp/B0C5QSN9YB/ref=zg_bs_g_amazon-devices_d_sccl_98/135-5538322-2157468?psc=1,"Ring Stick Up Cam Battery | Weather-Resistant Outdoor Camera, Live View, Color Night Vision, Two-way Talk, Motion alerts, Works with Alexa | Black",Ring,B0C5QSN9YB,74.99,4.6,73028.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Screen-Protector-Amazon-generation-release/dp/B09TGK27VQ/ref=zg_bs_g_amazon-devices_d_sccl_99/135-5538322-2157468?psc=1,"NuPro Clear Screen Protector for Amazon Fire 7 Tablet (12th generation, 2022 release), 2-pack",Brand: Nupro,B09TGK27VQ,12.99,4.6,5595.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Ring-generation-release-Two-Way-Privacy/dp/B0CD31RLDK/ref=zg_bs_g_amazon-devices_d_sccl_100/135-5538322-2157468?psc=1,"Ring Indoor Cam (2nd Gen) | latest generation, 2023 release | 1080p HD Video & Color Night Vision, Two-Way Talk, and Manual Audio & Video Privacy Cover | 2-pack, White",Ring,B0CD31RLDK,99.99,4.7,24326.0,Unknown,Unknown,51.0,1.0,2024-10-20,Unknown,9759.294871794871
https://www.amazon.com/Beef-Tallow-Skin-Herb-Infused-Moisturizer/dp/B0D79R159R/ref=zg_bs_g_handmade_d_sccl_1/135-5538322-2157468?psc=1,"Beef Tallow For Skin - Whipped Tallow Balm with Organic Jojoba Oil (Unscented/Herb-Infused), Grass Fed Beef Tallow Face Moisturizer for Eczema, Baby, Lip Balm - Lotion For Extremely Dry Skin",HolyCow,B0D79R159R,29.99,4.6,481.0,Handmade Products,Body Moisturizers,1.0,83.0,2024-07-01,Unknown,9759.294871794871
https://www.amazon.com/Lightening-Brightener-Smokers-Treatment-Lightener/dp/B0B37JXX8Y/ref=zg_bs_g_handmade_d_sccl_2/135-5538322-2157468?psc=1,Lip Lightening Cream for Dark Lips|Lip Lightener for Smokers and Non-Smokers | Help fade lip discoloration with Alpha Arbutin & Licorice Extract | Scented+Soothing Mint 10ml/0.33fl.oz,Brand: Lipfidence,B0B37JXX8Y,22.99,4.2,1844.0,Handmade Products,Lip Care Products,2.0,68.0,2022-06-05,Unknown,9759.294871794871
https://www.amazon.com/Massive-Beads-Black-Obsidian-Pleasure/dp/B0CNW28FSV/ref=zg_bs_g_handmade_d_sccl_3/135-5538322-2157468?psc=1,Massive Beads Black Obsidian - Stone of Pleasure - Handmade Yoga Stretch Elastic Bracelet Natural Stone Crystal Healing Power Energy Gifts for Unisex Adult 4mm,Brand: MASSIVE BEADS,B0CNW28FSV,5.99,4.2,1721.0,Unknown,Unknown,51.0,1.0,2024-01-09,Unknown,9759.294871794871
https://www.amazon.com/Sereney-Birthday-Sterling-Necklace-Adjustable/dp/B0C597SKFP/ref=zg_bs_g_handmade_d_sccl_4/135-5538322-2157468?psc=1,"Sereney 10th Birthday Gifts for Girl Sterling Silver Pink Pearl Necklace as Gifts for 10 Year Old, Adjustable Length 10 Birthday Ideas for Teens Trendy 2025",Sereney,B0C597SKFP,15.99,4.5,1949.0,Unknown,Unknown,51.0,1.0,2023-05-31,Unknown,9759.294871794871
https://www.amazon.com/Christian-Christmas-Accessories-Prayer-Religious/dp/B0D3LM83KH/ref=zg_bs_g_handmade_d_sccl_5/135-5538322-2157468?psc=1,"Bible Verse Jar, Christian Gifts For Women, Birthday Gifts For Women, Bible Jar, Bible Accessories Women, Christian Valentines, Valentines Gifts For Her, Gifts For Mom, Christian Gifts For Men",SOUTHLISA,B0D3LM83KH,18.99,4.7,204.0,Handmade Products,Decorative Jars,5.0,1.0,2024-05-22,Unknown,9759.294871794871
https://www.amazon.com/Earrings-Zirconia-Cartilage-Piercing-Toddlers/dp/B0BVQCW7J4/ref=zg_bs_g_handmade_d_sccl_6/135-5538322-2157468?psc=1,"3mm Tiny CZ Screw on Flat Back Stud Earrings,Gold Plated Flat Back Cubic Zirconia Earrings for Helix Cartilage Tragus Earlobe Piercing Jewelry Gift for Women Men(3mm CZ, Gold)",Renkovte,B0BVQCW7J4,10.95,4.4,3416.0,Unknown,Unknown,51.0,1.0,2023-02-15,Unknown,9759.294871794871
https://www.amazon.com/Sereney-Birthday-Adjustable-Bracelet-Thirteen/dp/B0CYZP288R/ref=zg_bs_g_handmade_d_sccl_7/135-5538322-2157468?psc=1,"Sereney 13 Year Old Boy Birthday Gift Ideas, Adjustable Leather Bracelet As 13th birthday gifts for boys, thirteen Birthday Gifts ideas for Boys Men Male Son Grandson Nephew Friend Birthday",Sereney,B0CYZP288R,13.97,4.4,771.0,Unknown,Unknown,51.0,1.0,2024-04-30,Unknown,9759.294871794871
https://www.amazon.com/Turmeric-Brightening-Natural-Cleanser-Reduces/dp/B0BPBLMP1T/ref=zg_bs_g_handmade_d_sccl_8/135-5538322-2157468?psc=1,"Turmeric and Kojic Acid Skin Brightening Soap All Natural Gentle Cleanser for All Skin Types. Fights Acne, Reduces Dark Spots & Fades Scars. Face & Body Cleanser for Men, Women & Teens. (1 Pack)",Handmade,B0BPBLMP1T,9.99,4.1,550.0,Handmade Products,Body Skin Care Products,8.0,702.0,2022-12-08,Unknown,9759.294871794871
https://www.amazon.com/Sweet-Water-Decor-Peppermint-Eucalyptus/dp/B083SV23WF/ref=zg_bs_g_handmade_d_sccl_9/135-5538322-2157468?psc=1,"Sweet Water Decor, Relax Girl, Peppermint, Cedar, Clove, and Eucalyptus Scented Soy Wax Candle for Home | 9oz Clear Jar, 40 Hour Burn Time, Made in the USA",Sweet Water Decor,B083SV23WF,23.99,4.7,8184.0,Handmade Products,Candles,9.0,108.0,2019-01-17,Unknown,9759.294871794871
https://www.amazon.com/Turmeric-Kojic-Acid-Cleansing-Pads/dp/B0DNXY4RC2/ref=zg_bs_g_handmade_d_sccl_10/135-5538322-2157468?psc=1,"Turmeric Kojic Acid Cleansing Pads - Turmeric Face Scrub Pads with Vitamin C (30 pads), Kojic Acid and Turmeric Cleansing Pads for Exfoliation - Made With Vitamin B5",humanroots,B0DNXY4RC2,34.99,4.8,31.0,Unknown,Unknown,51.0,1.0,2024-11-24,Unknown,9759.294871794871
https://www.amazon.com/CleveFit-Personalized-Stanley-personalized-accessories/dp/B0CYQ1XXGJ/ref=zg_bs_g_handmade_d_sccl_11/135-5538322-2157468?psc=1,"CleveFit Personalized Name Tag for Stanley Cup 20oz 30oz 40oz, Custom Stanley Name Plate for Lid, 3D Raised Name Layer, 50+ Vibrant Colors and Fonts, Secure Fit, Perfect for Stanley Accessories",CleveFit,B0CYQ1XXGJ,3.95,4.0,261.0,Unknown,Unknown,51.0,1.0,2024-03-21,Unknown,9759.294871794871
https://www.amazon.com/Sweet-Water-Decor-Cinnamon-Scented/dp/B0C28S8CY8/ref=zg_bs_g_handmade_d_sccl_12/135-5538322-2157468?psc=1,"Sweet Water Decor Warm and Cozy Soy Candle - Orange Peel, Cinnamon, Ginger and Clove Scented Candles for Home - 9oz Amber Jar + Black Lid, 40+ Hour Burn Time, Made in the USA",Sweet Water Decor,B0C28S8CY8,23.99,4.3,3765.0,Handmade Products,Candles,12.0,97.0,2023-04-13,Unknown,9759.294871794871
https://www.amazon.com/Faux-Clip-Nose-Ring-20g/dp/B077CWRBQZ/ref=zg_bs_g_handmade_d_sccl_13/135-5538322-2157468?psc=1,Fake Clip On Nose Ring 20g - Tiny Faux Piercing Hoop - No Piercing Needed (925 Sterling Silver),EnCharmed,B077CWRBQZ,5.99,4.0,7411.0,Unknown,Unknown,51.0,1.0,2017-11-12,Unknown,9759.294871794871
https://www.amazon.com/40th-Birthday-Gifts-Women-Unique/dp/B0DMWVC4HX/ref=zg_bs_g_handmade_d_sccl_14/135-5538322-2157468?psc=1,"40th Birthday Gifts for Women Unique - 'Limited Edition 1985' Soy, w/Champagne on Ice I 40 Birthday Gifts for Women I 40 Year Old Birthday Gifts for Women I 9oz Reusable Jar, 50Hr Burn, Made in USA",Soy and Sass,B0DMWVC4HX,19.95,4.7,1670.0,Handmade Products,Candles,14.0,70.0,2025-01-10,Unknown,9759.294871794871
https://www.amazon.com/CHCCOYE-Natural-Gemstone-Bracelet-Handmade/dp/B0CWZYFMZL/ref=zg_bs_g_handmade_d_sccl_15/135-5538322-2157468?psc=1,"4mm Natural Healing Gemstone Bracelet Handmade Yoga Stretch Elastic Bracelet Stress Relief Crystal Jewelry for Men and Women (4mm, Black Onyx)",Brand: CHCCOYE,B0CWZYFMZL,5.99,4.4,367.0,Unknown,Unknown,51.0,1.0,2024-03-06,Unknown,9759.294871794871
https://www.amazon.com/Boyfriend-Girlfriend-Keepsake-Matchbox-Valentines/dp/B0D3DWFG52/ref=zg_bs_g_handmade_d_sccl_16/135-5538322-2157468?psc=1,"I Love You Gift, Frog Gift, Gift For Boyfriend, Gift For Girlfriend, Frog Keepsake, Matchbox Gift, Valentine's Day Gift for Her.",Brand: funfeel,B0D3DWFG52,7.99,5.0,29.0,Handmade Products,Cards & Card Stock,16.0,182.0,2024-01-26,Unknown,9759.294871794871
https://www.amazon.com/Stocking-Christmas-Bracelets-Valentines-Confirmation/dp/B0C6G7WVP8/ref=zg_bs_g_handmade_d_sccl_17/135-5538322-2157468?psc=1,Valentines Day Gifts for Him Teen Boys Gift Ideas Teenage Boys Gifts Men Easter Basket Stuffers Beaded Bracelets Son 14 16 18 Year Old Birthday Confirmation Cool Unique Christmas Stocking,THEMEROL,B0C6G7WVP8,14.99,4.6,821.0,Unknown,Unknown,51.0,1.0,2023-06-06,Unknown,9759.294871794871
https://www.amazon.com/Personalized-Custom-Nursery-Family-Choice/dp/B09TJNL15Z/ref=zg_bs_g_handmade_d_sccl_18/135-5538322-2157468?psc=1,"Personalized Custom Wood Name Sign, Nursery Name Sign, Family Name Signs, Choice of Size & Fonts!",Handmade,B09TJNL15Z,6.99,4.4,3362.0,Handmade Products,Decorative Signs & Plaques,18.0,25.0,2022-01-29,Unknown,9759.294871794871
https://www.amazon.com/Aromatherapy-Peppermint-Essential-HEADACHES-QUEASINESS/dp/B07CLDC856/ref=zg_bs_g_handmade_d_sccl_19/135-5538322-2157468?psc=1,"Peppermint Nasal Inhaler Aromatherapy Stick, Non Drowsy Motion Sickness Nausea Stick w/Peppermint Oil for Migraine Stick, and Headache Stick, Portable Peppermint Essential Oil Inhaler",SniffElixir,B07CLDC856,9.99,4.3,3107.0,Handmade Products,Wellness & Relaxation Products,19.0,437.0,2018-04-22,Unknown,9759.294871794871
https://www.amazon.com/Commuter-Versatile-High-grade-Genuine-Leather/dp/B0DSDMRG4C/ref=zg_bs_g_handmade_d_sccl_20/135-5538322-2157468?psc=1,WIRKIN 30CM Tote Bag Commuter Versatile High-grade Genuine Leather Women's Handbag (Black),Brand: Citygod,B0DSDMRG4C,89.99,5.0,2.0,Unknown,Unknown,51.0,1.0,2025-01-07,Unknown,9759.294871794871
https://www.amazon.com/Dr-Daves-Primal-Essence-Moisturizer/dp/B0CLF5B27Y/ref=zg_bs_g_handmade_d_sccl_21/135-5538322-2157468?psc=1,"Dr. Dave's Primal Essence Grass Fed Beef Tallow for Skin - Tallow Balm with Shea Butter, Organic Jojoba Oil, Honey, and Beeswax - Beef Tallow Moisturizer for Face and Body - Unscented, 1 oz",Dr. Dave's Primal Essence,B0CLF5B27Y,13.99,4.5,255.0,Unknown,Unknown,51.0,1.0,2025-01-07,Unknown,9759.294871794871
https://www.amazon.com/Creative-Crafthouse-Penny-Economy-medium/dp/B083QQ6DPG/ref=zg_bs_g_handmade_d_sccl_22/135-5538322-2157468?psc=1,Penny Drop size medium from Creative Crafthouse - Fun family or bar game,Creative Crafthouse,B083QQ6DPG,19.49,4.8,2069.0,Handmade Products,Unknown,22.0,1.0,2019-08-13,Unknown,9759.294871794871
https://www.amazon.com/Peacoeye-Christmas-Relaxing-Birthday-Friendship/dp/B0C64KV48R/ref=zg_bs_g_handmade_d_sccl_23/135-5538322-2157468?psc=1,Spa Gifts for Women Valentines Day Gifts Bath Gift Baskets Relaxing Spa Self Care Gift for Mom Her Sister Wife Auntie Home Bath Care Package Thank You Gift Birthday Gift for Women Friendship,peacoeye,B0C64KV48R,29.99,4.7,575.0,Unknown,Unknown,51.0,1.0,2019-08-13,Unknown,9759.294871794871
https://www.amazon.com/48th-Birthday-Party-Decorations-Forty-eight/dp/B0BR4TM2N9/ref=zg_bs_g_handmade_d_sccl_24/135-5538322-2157468?psc=1,50th Birthday Party Decorations for 50th Birthday (Fifty) - Remembering The Year 1975 - Party Supplies - Gifts for Men and Women Turning 50 - Back In 1975 Birthday Card 11x14 Unframed Print,Lone Star Art,B0BR4TM2N9,9.99,4.7,566.0,Handmade Products,Posters & Prints,24.0,12.0,2019-04-23,Unknown,9759.294871794871
https://www.amazon.com/Titanium-Cartilage-Earrings-Piercing-Gold-20g/dp/B0CJLNK264/ref=zg_bs_g_handmade_d_sccl_25/135-5538322-2157468?psc=1,"20G 18G 16G Titanium Nose Ring Hoop, Cartilage Hoop Earrings for Women Men Silver Gold Nose Ring Septum Ring Tragus Conch Helix Daith Lip Piercing Jewelry 6mm/7mm/8mm/9mm/10mm (Gold-20g, 6mm)",DAI JY,B0CJLNK264,8.99,3.8,152.0,Unknown,Unknown,51.0,1.0,2023-09-23,Unknown,9759.294871794871
https://www.amazon.com/SmileBelle-Surgical-Clicker-Cartilage-Piercing/dp/B0CHFRBCVJ/ref=zg_bs_g_handmade_d_sccl_26/135-5538322-2157468?psc=1,"SmileBelle 14K Gold Hinged Nose Rings Hoop for Women 20G, 316L Surgical Steel Clicker Septum Ring, Hoop Huggie Earring for Upper Lobe Cartilage Helix Piercing Jewelry (8mm, 6mm,10mm)",SmileBelle,B0CHFRBCVJ,9.99,4.4,359.0,Unknown,Unknown,51.0,1.0,2024-09-19,USA,600.0
https://www.amazon.com/Embroidered-ChildS-Hand-Made-Custom-Easter/dp/B0BYSWR11W/ref=zg_bs_g_handmade_d_sccl_27/135-5538322-2157468?psc=1,Embroidered Plush Bunny With Child'S Name HandMade Custom Plush Toy Child'S First Easter Gift,Handmade,B0BYSWR11W,15.98,4.3,1096.0,Handmade Products,Stuffed Animals & Plush Toys,27.0,225.0,2023-03-17,Unknown,9759.294871794871
https://www.amazon.com/Handmade-Filled-Piercings-Jewelry-Septum/dp/B0BZVSGGF1/ref=zg_bs_g_handmade_d_sccl_28/135-5538322-2157468?psc=1,"Thin Nose Rings Hoops for Women/Men,Tiny Small Gold Nose Rings 22g for Nose Piercings (1pc - 22 gauge - 7mm,14K Gold Filled)",Sealoy,B0BZVSGGF1,7.98,4.1,387.0,Unknown,Unknown,51.0,1.0,2023-08-12,Unknown,9759.294871794871
https://www.amazon.com/Aquamarine-Sterling-Hypoallergenic-Earrings-Birthstone/dp/B0CG19L8QK/ref=zg_bs_g_handmade_d_sccl_29/135-5538322-2157468?psc=1,Small Genuine Blue Aquamarine 925 Sterling Silver Hypoallergenic Studs Earrings Jewelry for Women Dainty Trendy Antiqued Silver March Birthstone Earrings Jewelry Gifts for Women Young Lady,keenove,B0CG19L8QK,14.99,4.3,587.0,Unknown,Unknown,51.0,1.0,2023-08-18,Unknown,9759.294871794871
https://www.amazon.com/Gold-Filled-Small-Thin-Women/dp/B09TJ81PLV/ref=zg_bs_g_handmade_d_sccl_30/135-5538322-2157468?psc=1,"14k Gold Filled 20G Small Thin Nose Ring Hoop for Women, 6mm - 7mm Adjustable Nostril Piercing Jewelry",LUCKYJEWUS,B09TJ81PLV,15.99,3.9,904.0,Unknown,Unknown,51.0,1.0,2021-03-07,Unknown,9759.294871794871
https://www.amazon.com/HubbgDesign-Personalized-Boyfriend-Accessories-Valentines/dp/B0CTSYJ3Z6/ref=zg_bs_g_handmade_d_sccl_31/135-5538322-2157468?psc=1,Key Chain Drive Safe I Love You Engraved Initial Personalized Gift for Husband Boyfriend Stainless Steel Keychain Gift Car Accessories New Drive Gift Brother Valentine's Gifts (A),HubbgDesign,B0CTSYJ3Z6,11.57,4.6,112.0,Handmade Products,Keychains,31.0,5.0,2024-01-20,Unknown,9759.294871794871
https://www.amazon.com/Handmade-Moisturizer-Frankincense-Sensitive-Psoriasis/dp/B0CWZ7LR5S/ref=zg_bs_g_handmade_d_sccl_32/135-5538322-2157468?psc=1,"Handmade Tallow Face Moisturizer- 100% Grass Fed Beef Tallow for Skin Care- Handmade Whipped Frankincense and Tallow Balm- Sensitive & Dry Skin, Eczema, Psoriasis- 2 FL. oz. (Frankincense Face)",R&R Collective,B0CWZ7LR5S,28.99,4.2,169.0,Handmade Products,Facial Creams & Moisturizers,32.0,591.0,2024-03-05,Unknown,9759.294871794871
https://www.amazon.com/Crystal-Vibe-Stretchable-Beaded-Bracelet/dp/B09PSMZ4VV/ref=zg_bs_g_handmade_d_sccl_33/135-5538322-2157468?psc=1,Crystal Vibe Green Jade Bracelet - Healing Crystal Wealth Bracelet - Jade Bracelet for Women Men - Bring Good Luck Prosperity and Emotional Balance - Adjustable Size,Crystal Vibe,B09PSMZ4VV,21.99,4.4,1360.0,Unknown,Unknown,51.0,1.0,2022-02-24,Unknown,9759.294871794871
https://www.amazon.com/Triple-Protection-Bracelet-Bracelets-Prosperity/dp/B0BKPXM1D8/ref=zg_bs_g_handmade_d_sccl_34/135-5538322-2157468?psc=1,Triple Protection Bracelet - for Protect & Balance - Energy Crystal Bracelets for Men Women - Bring Good Luck & Prosperity - Tiger Eye Hematite & Black Obsidian Jewelry Natural Stone Healing Bracelet,Brand: LEFYR,B0BKPXM1D8,13.49,4.4,586.0,Unknown,Unknown,51.0,1.0,2022-10-27,Unknown,9759.294871794871
https://www.amazon.com/Earrings-Cartilage-Hypoallergenic-Surgical-Piercing/dp/B0BRX7VTPH/ref=zg_bs_g_handmade_d_sccl_35/135-5538322-2157468?psc=1,"6mm Pearl Stud Earrings Flat Screw Back,14K Gold Pearl Cartilage Helix Earrings Hypoallergenic 316L Surgical Steel Piercing Jewelry Gift for Girls Women Toddlers(6mm Pearl, Gold)",Renkovte,B0BRX7VTPH,9.95,4.4,795.0,Unknown,Unknown,51.0,1.0,2023-01-11,Unknown,9759.294871794871
https://www.amazon.com/Embroidered-Sweatshirt-Anniversary-Personalized-Valentines/dp/B0CQZ9QK9C/ref=zg_bs_g_handmade_d_sccl_36/135-5538322-2157468?psc=1,"Custom Embroidered Roman Numeral Sweatshirt, Couple Shirt Initial On Sleeve, Anniversary Year, Personalized Date Hoodie, Valentines Day Gift",Handmade,B0CQZ9QK9C,18.95,4.3,60.0,Handmade Products,Women's Fashion Hoodies & Sweatshirts,36.0,53.0,2023-12-25,Unknown,9759.294871794871
https://www.amazon.com/SmileBelle-Necklace-tourmaline-necklace-Anniversary/dp/B0C5WKMYY8/ref=zg_bs_g_handmade_d_sccl_38/135-5538322-2157468?psc=1,"SmileBelle Heart Necklace for Women, Crystal Pendant Valentine Day Gifts for Teen Girls, Red Gemstone Necklace Black Jewelry as Cute Lover Necklaces for Anniversary Birthday Gifts for Her",SmileBelle,B0C5WKMYY8,9.99,4.6,730.0,Unknown,Unknown,51.0,1.0,2023-10-18,Unknown,9759.294871794871
https://www.amazon.com/Cartilage-Earrings-Hypoallergenic-Surgical-Piercing/dp/B0DGX918JM/ref=zg_bs_g_handmade_d_sccl_39/135-5538322-2157468?psc=1,"2 Pcs Small Cartilage Hoop Earrings for Women Men, 18G Opal Silver Earrings Hypoallergenic 316L Surgical Steel Hinge Huggie Hoop Earrings for Helix,Tragus,Conch,Rook,Earlobe Piercing Jewelry Nose Ring",Accirrch,B0DGX918JM,9.98,4.2,71.0,Unknown,Unknown,51.0,1.0,2024-09-13,Unknown,9759.294871794871
